date,fold_id,strategy_return,benchmark_return,active_return,strategy_nav,benchmark_nav,portfolio_position,portfolio_turnover,portfolio_transaction_cost,portfolio_boundary_cost_adjustment,trade_event_count,stock_count,strategy_drawdown,benchmark_drawdown
2021-06-28,1,-0.0016640983809007581,-0.005020808856591175,0.0033567104756904165,0.9989583071380462,0.9871128412477306,0.8001246109100851,0.0,0.0,0.0,0,5,-0.0016640983809007581,-0.005758823364134802
2021-06-29,1,-0.003856631085247475,-0.006143909369630607,0.002287278284383132,0.9951056934778715,0.981048109413506,0.7997914441764966,0.0,0.0,0.0,0,5,-0.005514311652603521,-0.01186735104494041
2021-06-30,1,0.015448870223243816,0.015771737941220554,-0.0003228677179767381,1.010478952194822,0.9965209431029056,0.7990163242851073,0.0,0.0,0.0,0,5,0.0,0.0
2021-07-01,1,0.01300612844397575,0.022342941780340464,-0.009336813336364713,1.023621371237002,1.018786152517544,0.802074056500051,0.0,0.0,0.0,0,5,0.0,0.0
2021-07-02,1,-0.03399721107419573,-0.04131614397202854,0.007318932897832808,0.9888210994189999,0.9766938371634201,0.8046152555819456,0.0,0.0,0.0,0,5,-0.03399721107419573,-0.04131614397202854
2021-07-05,1,-7.137356497410874e-05,-0.0018635695646708195,0.0017921959996967107,0.9887505237320127,0.9748737002544807,0.7977389437608948,0.0,0.0,0.0,0,5,-0.03406615813701641,-0.04310271802826349
2021-07-06,1,0.007985478392684042,0.013392810835232805,-0.005407332442548762,0.9966461696750297,0.9879299993102325,0.7977245066378268,0.0,0.0,0.0,0,5,-0.02635271431405717,-0.030287173742067575
2021-07-07,1,0.009453927084844382,0.006093193467917368,0.003360733616927014,1.006068389892527,0.9939496479287891,0.7993269767291507,0.0,0.0,0.0,0,5,-0.017147923868825687,-0.024378525883357094
2021-07-08,1,-0.005045028501031501,-0.01368780270778125,0.008642774206749748,1.0009927461915322,0.9803446612464712,0.6160743283855757,0.1851320289462902,9.25660144731451e-05,0.0,1,5,-0.02210644060520539,-0.037732640138540385
2021-07-09,1,-0.008845010929099617,-0.010930601348240088,0.0020855904191404706,0.9921389544115187,0.9696289045705105,0.6142206264654569,0.0,0.0,0.0,0,5,-0.030755919825548483,-0.04825080103960955
2021-07-12,1,0.009054256274031669,0.007398399638257169,0.0016558566357744997,1.0011220347642105,0.9768026067073288,0.25318383419103924,0.35759411901669363,0.00017879705950834683,0.0,2,5,-0.021980135531560863,-0.04120938011030939
2021-07-13,1,-0.0012765651898604125,0.00364822210745519,-0.004924787297315603,0.9998440372238282,0.9803661995717382,0.26006221755960185,0.0,0.0,0.0,0,5,-0.023228641645533288,-0.03771149897440729
2021-07-14,1,-0.005363063880496122,-0.019268472672703707,0.013905408792207585,0.9944818097816637,0.9614760402460478,0.2591164313861696,0.0,0.0,0.0,0,5,-0.02846712883702729,-0.056253328659675916
2021-07-15,1,0.007701546796758052,0.029218045286565797,-0.021516498489807745,1.0021408579782218,0.9895684907319049,0.2551216009488566,0.0,0.0,0.0,0,5,-0.020984822965176897,-0.028678895677408445
2021-07-16,1,-0.016997619684895993,-0.020178308583110538,0.0031806888982145454,0.9851068488036127,0.9696006723617936,0.26081447287747717,0.0,0.0,0.0,0,5,-0.03762575061015594,-0.04827851265371741
2021-07-19,1,-0.003501853284898826,-0.007372246620615752,0.0038703933357169262,0.9816571491491534,0.9624525370816276,0.24803282074904534,0.0,0.0,0.0,0,5,-0.04099584403668377,-0.05529483817257341
2021-07-20,1,0.002130345308702486,-0.009235091477164947,0.011365436785867433,0.9837484178515975,0.9535641998592492,0.24539028825114115,0.0,0.0,0.0,0,5,-0.03895283403200123,-0.06401927676099972
2021-07-21,1,0.012972931982165425,0.007376986362212401,0.005595945619953024,0.9965105191639492,0.9605986299571049,0.246994450091815,0.0,0.0,0.0,0,5,-0.026485234516245404,-0.05711455973037183
2021-07-22,1,0.0006008788195004389,0.0031877310862524766,-0.0025868522667520377,0.9971093012283241,0.9636607600712306,0.2566380343108294,0.0,0.0,0.0,0,5,-0.0259002701131954,-0.054108894501649685
2021-07-23,1,-0.0046428106588036755,-0.012434633554176622,0.007791822895372946,0.992479911536589,0.9516779916492055,0.2570844365375912,0.0,0.0,0.0,0,5,-0.03042283072185159,-0.06587070378067661
2021-07-26,1,-0.003349771592852435,-0.04720965862795601,0.04385988703510357,0.989155330522447,0.9067495985397077,0.2536191314857258,0.0,0.0,0.0,0,5,-0.03367069278057788,-0.10997062896956378
2021-07-27,1,-0.02083477370384368,-0.05780875977709787,0.036973986073254195,0.9685465030530611,0.8543315288197458,0.2511105227887775,0.0,0.0,0.0,0,5,-0.05380394521988652,-0.1614221230740237
2021-07-28,1,0.01427459570755385,0.030645558406275697,-0.016370962698721847,0.9823721128081087,0.8805129955845142,0.23517557905521996,0.0,0.0,0.0,0,5,-0.04029737907781794,-0.135723435768478
2021-07-29,1,0.014874271764626856,0.019584315323667667,-0.004710043559040811,0.996984182588007,0.8977572397366285,0.24593948800300808,0.0,0.0,0.0,0,5,-0.02602250148099683,-0.11879717100771181
2021-07-30,1,-0.0029581463223767868,-0.018282239574748838,0.01532409325237205,0.9940349574948165,0.8813442267997982,0.25699120277641996,0.0,0.0,0.0,0,5,-0.028903669436318502,-0.13490753224129526
2021-08-02,1,0.0007462260663704257,0.01882558105052423,-0.018079354984153806,0.9947767322909826,0.8979360439748294,0.2547867529502734,0.0,0.0,0.0,0,5,-0.0281790120414952,-0.11862166387330575
2021-08-03,1,-0.009720657081614847,-0.013163346086151106,0.003442689004536259,0.9851068488036127,0.8861162010647593,0.2553424358351732,0.0,0.0,0.0,0,5,-0.03762575061015594,-0.13022355194457746
2021-08-04,1,0.017754214711261262,0.011025733979138641,0.006728480732122621,1.0025966473108059,0.8958862825723042,0.24803282074904537,0.0,0.0,0.0,0,5,-0.02053955155389986,-0.12063362820699841
2021-08-05,1,-0.00550878988099901,-0.007070519724339808,0.0015617298433407978,0.9970735530453766,0.8895519009406112,0.261150513177399,0.0,0.0,0.0,0,5,-0.025935193361138476,-0.1268512054836819
2021-08-06,1,-0.006050211495440827,-0.0035062429074020907,-0.0025439685880387364,0.9910410471729414,0.8864329158971721,0.2570578007077707,0.0,0.0,0.0,0,5,-0.031828491451569296,-0.12991267725156153
2021-08-09,1,-0.012949612647080833,0.015461841222527584,-0.028411453869608416,0.9782074494946944,0.9001388008971963,0.2525354822902893,0.0,0.0,0.0,0,5,-0.04436593746321138,-0.11645952521749103
2021-08-10,1,-0.0025855292196566015,0.01487506960574314,-0.017460598825399742,0.9756782655511401,0.9135284282153723,0.24272911769553318,0.0,0.0,0.0,0,5,-0.046836757255199424,-0.10331679915560987
2021-08-11,1,0.0031876203726832752,0.01279983545824881,-0.009612215085565534,0.9787883574675952,0.9252214417829616,0.24076609625284098,0.0,0.0,0.0,0,5,-0.04379843468413325,-0.09183940172662586
2021-08-12,1,-0.007176748574543423,-0.017667119685477628,0.010490371110934205,0.9717638395183599,0.9088754438354119,0.24317855570715272,0.0,0.0,0.0,0,5,-0.05066085290499012,-0.10788398370995655
2021-08-13,1,2.759017790165963e-05,0.004347100731507014,-0.004319510553605355,0.9717906506555707,0.9128264169421575,0.23770777607571836,0.0,0.0,0.0,0,5,-0.050634660469032644,-0.1040058655229531
2021-08-16,1,-0.011863449183089458,-0.011972418599603074,0.00010896941651361569,0.9602618616549169,0.9018976769697502,0.23772880727353504,0.0,0.0,0.0,0,5,-0.06189740793074472,-0.11473308236370128
2021-08-17,1,0.0014425670169162519,-0.011096515616604852,0.012539082633521104,0.9616471037441429,0.8918897553126758,0.22857707055135107,0.0,0.0,0.0,0,5,-0.06054413207294207,-0.12455646054011604
2021-08-18,1,0.007174564642326242,0.03459917464641604,-0.0274246100040898,0.9685465030530611,0.9227484047220884,0.22968829680712155,0.0,0.0,0.0,0,5,-0.05380394521988652,-0.0942668366252668
2021-08-19,1,0.003801637641572153,-0.009535927221551388,0.013337564863123541,0.9722285658966807,0.913949143090856,0.23517557905521977,0.0,0.0,0.0,0,5,-0.050206850681727366,-0.1029038421533538
2021-08-20,1,-0.004210087104099536,-0.02546466562298144,0.021254578518881906,0.9681353989491619,0.8906757337656369,0.23807215263990594,0.0,0.0,0.0,0,5,-0.05420556257123432,-0.12574809584458002
2021-08-23,1,0.013209838689344222,0.019543387075121155,-0.006333548385776933,0.9809243113987243,0.9080825543890363,0.23485080789350612,0.0,0.0,0.0,0,5,-0.04171177061952125,-0.10866225248050887
2021-08-24,1,0.0005193179545923687,0.009598059525898206,-0.009078741571305837,0.9814337230057297,0.9167983848004919,0.24482652764577742,0.0,0.0,0.0,0,5,-0.04121411433632949,-0.1001071397221368
2021-08-25,1,0.003387473790853912,-0.002022971730683887,0.005410445521537799,0.9847583040198717,0.9149437275853038,0.24521849923092112,0.0,0.0,0.0,0,5,-0.037966252277603196,-0.10192759753912328
2021-08-26,1,-0.004310800637799317,-0.02844930618351016,0.024138505545710842,0.9805132072948247,0.8889142133385475,0.24776666992116983,0.0,0.0,0.0,0,5,-0.04211338797086939,-0.12747713429169327
2021-08-27,1,-0.006343804230920735,-0.004280321275929366,-0.002063482954991369,0.9742930234619142,0.8851093749187184,0.24450990272799875,0.0,0.0,0.0,0,5,-0.04819003311300207,-0.13121181247751945
2021-08-30,1,-0.0010640508353448874,-0.029896494927264095,0.028832444091919207,0.9732563261564288,0.858647706981387,0.23968662351341724,0.0,0.0,0.0,0,5,-0.04920280730335791,-0.15718553411865221
2021-08-31,1,-0.004903520578564691,-0.002003605232180128,-0.002899915346384563,0.9684839437329025,0.8569273159430797,0.23887674968311734,0.0,0.0,0.0,0,5,-0.0538650609037874,-0.1588742015922492
2021-09-01,1,-0.002925235381487701,0.021724462510129827,-0.024649697891617528,0.9656509002342922,0.8755436012921913,0.2351261751429251,0.0,0.0,0.0,0,5,-0.056632728303293356,-0.140601195718437
2021-09-02,1,-0.0001164410874696653,0.014051861703890278,-0.014168302791359944,0.9655384587933529,0.8878466188932752,0.0,0.2328821749392876,0.00011644108746964378,0.0,1,5,-0.05674257501429303,-0.12852504257218378
2021-09-03,1,0.0,-0.003839628009661311,0.003839628009661311,0.9655384587933529,0.8844376181470895,0.0,0.0,0.0,0.0,0,5,-0.05674257501429303,-0.13187118222844196
2021-09-06,1,-0.0028967827046604278,0.013689779077848296,-0.016586561782508724,0.9627415036852358,0.8965453737476616,0.18324045222764232,0.18324045222764232,9.162022611382117e-05,0.0,1,5,-0.05947498680903407,-0.1199866905020357
2021-09-07,1,0.005669119974583969,0.013015395785077377,-0.007346275810493408,0.9681994007741388,0.9082142666262675,0.180867603669124,0.0,0.0,0.0,0,5,-0.05414303767015738,-0.10853296898278397
2021-09-08,1,-0.001398016231951682,-0.013288393055038483,0.011890376823086801,0.9668458422960906,0.8961455584731441,0.18548518587149437,0.0,0.0,0.0,0,5,-0.05546536105659905,-0.12037913328654892
2021-09-09,1,-0.001083850387752272,-0.0023032879674637075,0.0012194375797114354,0.9657979260550213,0.8940814771912169,0.1843448867835436,0.0,0.0,0.0,0,5,-0.056489095291263225,-0.12240515344477998
2021-09-10,1,0.007097880994281214,0.02488106934305856,-0.017783188348777346,0.9726530447986835,0.9163271804235558,0.183459879457278,0.0,0.0,0.0,0,5,-0.04979216717283397,-0.10056965521252881
2021-09-13,1,-0.0006733620525538608,0.003241215906375494,-0.003914577958929355,0.9719980971480151,0.9192971946561889,0.1892147367676183,0.0,0.0,0.0,0,5,-0.0504320010694993,-0.09765440727232677
2021-09-14,1,-0.0063787893321869404,-0.011163189412897512,0.004784400080710571,0.9657979260550213,0.9090349059454965,0.1886684168674985,0.0,0.0,0.0,0,5,-0.056489095291263225,-0.10772746203983907
2021-09-15,1,-0.002486518819652339,-0.012831034761839999,0.01034451594218766,0.9633964513359043,0.8973710474675839,0.183459879457278,0.0,0.0,0.0,0,5,-0.05883515291236874,-0.11917624199144106
2021-09-16,1,-0.0024473948799964562,-0.023739912083723613,0.021292517203727157,0.9610386397934981,0.8760675376942245,0.1814244760115738,0.0,0.0,0.0,0,5,-0.061138554940363576,-0.14008692056781924
2021-09-17,1,0.001953632789401638,0.005010768665750787,-0.0030571358763491485,0.9629161563920807,0.8804573094611842,0.17941618338017068,0.0,0.0,0.0,0,5,-0.05930436443659004,-0.1357780950541313
2021-09-22,1,-0.006529641656418561,-0.013270247441445226,0.006740605785026665,0.9566286589456645,0.8687734231030051,0.18101617703071302,0.0,0.0,0.0,0,5,-0.06544676984457609,-0.14724653357708017
2021-09-23,1,-0.0020082816433820705,-0.0012034837610006566,-0.0008047978823814139,0.9547074791703707,0.8677278683963117,0.17563335826668935,0.0,0.0,0.0,0,5,-0.06732361594146063,-0.14827280852605718
2021-09-24,1,-0.0002744076756314717,0.004096534164548249,-0.004370941840179721,0.9544455001101035,0.8712825452547277,0.17397446635049615,0.0,0.0,0.0,0,5,-0.06757954950012657,-0.14478367898730948
2021-09-27,1,0.0011436791494690013,0.02251326932753206,-0.021369590178063058,0.955537079527884,0.8908979638564251,0.17374773638735275,0.0,0.0,0.0,0,5,-0.06651315967235127,-0.12552996361904967
2021-09-28,1,0.004752270189463337,0.010731302321774772,-0.005979032132311435,0.9600780499058512,0.9004584592444219,0.17469162436844482,0.0,0.0,0.0,0,5,-0.06207697798880596,-0.11614576128731224
2021-09-29,1,0.004047611262105066,0.008012262888800414,-0.003964651626695348,0.96396407263315,0.9076731691403325,0.1785951620931107,0.0,0.0,0.0,0,5,-0.058280630201925865,-0.10906408877136564
2021-09-30,1,-0.003940703270714052,0.007569876955624499,-0.011510580226338551,0.9601653762592737,0.9145441433466466,0.1819064866113577,0.0,0.0,0.0,0,5,-0.061991666802583834,-0.10231981354801756
2021-10-08,1,0.0017280363946163835,0.012845131051007153,-0.011117094656390769,0.9618245769743001,0.9262915827198652,0.17866986827493264,0.0,0.0,0.0,0,5,-0.060370754264365445,-0.09078899391114947
2021-10-11,1,0.007308787505327929,0.018865971497434186,-0.011557183992106257,0.9688543484248072,0.9437669733177714,0.1800867082834485,0.0,0.0,0.0,0,5,-0.05350320377349205,-0.07363584498512377
2021-10-12,1,0.00031546768353285515,-0.005768394236188024,0.006083861919720879,0.9691599906617856,0.9383229533485805,0.18603579966067266,0.0,0.0,0.0,0,5,-0.05320461462171522,-0.07897947863752275
2021-10-13,1,-0.0002252629964707431,0.015843783917805165,-0.01606904691427591,0.9689416747782296,0.9531895394665522,0.1862924980813765,0.0,0.0,0.0,0,5,-0.053417892587270144,-0.06438702851319145
2021-10-14,1,-0.0023432630137447674,-0.011412224530719994,0.009068961516975227,0.9666711895892458,0.9423115264218263,0.18610915859164065,0.0,0.0,0.0,0,5,-0.05563598342904297,-0.07506445381765303
2021-10-15,1,0.003824782247804581,0.024238443940519883,-0.0204136616927153,0.970368496394651,0.9651516915295074,0.36800351396042963,0.18380599514948034,9.190299757474018e-05,0.0,1,5,-0.052023996702996955,-0.0526454554329181
2021-10-18,1,-0.016286648931632675,-0.013748870608371377,-0.002537778323261297,0.954564445359555,0.9518819458052175,0.37041155267717274,0.0,0.0,0.0,0,5,-0.06746334906430751,-0.06567051048642347
2021-10-19,1,0.004845375397799501,0.005311588748715623,-0.0004662133509161226,0.9591896684387142,0.956937951238662,0.359987900297318,0.0,0.0,0.0,0,5,-0.06294485891831736,-0.060707736482329966
2021-10-20,1,0.0005137352999891043,-0.005048833636800865,0.005562568936789969,0.959682438030776,0.9521065307221169,0.5974077210746518,0.23433367542789063,0.0001171668377139453,0.0,1,5,-0.06246346061430752,-0.06545006685716481
2021-10-21,1,0.007638626846381946,0.02143467127479637,-0.013796044428414422,0.9670130940659192,0.9725146212267323,0.5976144407406493,0.0,0.0,0.0,0,5,-0.055301968835091975,-0.04541829625036531
2021-10-22,1,0.009498438845692014,0.015289830846376251,-0.005791392000684237,0.9761982088028877,0.9873842052809166,0.6006648132190987,0.0,0.0,0.0,0,5,-0.04632881235842645,-0.030822903470987706
2021-10-25,1,-0.005116308230471489,-0.0024731134821529555,-0.0026431947483185336,0.971203677872618,0.9849422920907716,0.8092986108152337,0.20487642591073804,0.00010243821295536902,0.0,1,5,-0.0512080881049205,-0.0332197884150075
2021-10-26,1,-0.012083841244471705,-0.012377675950576816,0.00029383470610511164,0.9594678068131582,0.9727509955692536,0.8083179061407879,0.0,0.0,0.0,0,5,-0.06267313894229942,-0.045186280589436634
2021-10-27,1,-0.0021618257407461927,-0.00048743707614828935,-0.0016743886645979034,0.9573936046109722,0.972276840668153,1.0,0.19402668147535188,9.701334073767594e-05,0.0,1,5,-0.06469947627802686,-0.04565169219709231
2021-10-28,1,-0.01059971281833516,-0.010358545383935658,-0.00024116743439950294,0.9472455073479852,0.9622054668883424,1.0,0.0,0.0,0.0,0,5,-0.07461339322831828,-0.055537352455550915
2021-10-29,1,0.0007589994292171998,0.004651505252783572,-0.0038925058235663723,0.9479644661473909,0.9666811706718306,1.0,0.0,0.0,0.0,0,5,-0.07391102532197324,-0.051144179489440056
2021-11-01,1,0.0014110895102943388,0.002509505899391584,-0.0010984163890972454,0.9493021288617033,0.9691070627724623,1.0,0.0,0.0,0.0,0,5,-0.07260423088420576,-0.04876302021019674
2021-11-02,1,-0.015285730490869232,-0.01816537027758225,0.0028796397867130175,0.9347913523655149,0.9515028741385804,0.8204074651441005,0.1795925348558996,8.97962674279498e-05,0.0,1,5,-0.08678015266928218,-0.06604259216980757
2021-11-03,1,-0.014754318924782739,-0.012293408331536915,-0.002460910593245824,0.9209991426245852,0.9398056607781639,0.8177108384161511,0.0,0.0,0.0,0,5,-0.10025408954524095,-0.07752411194852782
2021-11-04,1,0.005342178817711707,0.0059879617713030076,-0.0006457829535913007,0.9259192847354448,0.9454331811473576,0.8149810092190273,0.0,0.0,0.0,0,5,-0.09544748600108688,-0.07200036159592682
2021-11-05,1,-0.006608875109753054,-0.009451830150210894,0.0028429550404578396,0.9197999998209164,0.9364971073007793,0.8159641615767516,0.0,0.0,0.0,0,5,-0.1014255605963188,-0.08077165655757923
2021-11-08,1,0.00786322888427149,0.014409717775246689,-0.0065464888909751995,0.9270325977472611,0.9499917663143185,0.8147398000524907,0.0,0.0,0.0,0,5,-0.09435986410973174,-0.06752583555756642
2021-11-09,1,-0.0017797694406459508,-0.0023982852334006877,0.0006185157927547369,0.9253826934593079,0.9477134150893146,0.8161851780696506,0.0,0.0,0.0,0,5,-0.09597169474781175,-0.06976217457667633
2021-11-10,1,-0.012866980134388917,-0.007104721464119557,-0.00576225867026936,0.9134758127258596,0.9409801752472955,0.8158574467807084,0.0,0.0,0.0,0,5,-0.10760380899241695,-0.0763712552216973
2021-11-11,1,0.022741693143774055,0.03807755206582519,-0.015335858922051138,0.9342497993531307,0.9768103968631836,0.8134572043346692,0.0,0.0,0.0,0,5,-0.08730920865384983,-0.0412017336029088
2021-11-12,1,-0.007267444833688463,-0.017498438713616338,0.010230993879927874,0.9274601904754473,0.9597177399988499,0.6353364842304728,0.18226868732372223,9.113434366186112e-05,0.0,1,5,-0.09394213863017342,-0.05797920630617992
2021-11-15,1,-0.007947810036819436,-0.011050522200343638,0.0031027121635242016,0.920088913064836,0.949112357806929,0.6327587127786005,0.0,0.0,0.0,0,5,-0.1011433143947077,-0.06838902800007884
2021-11-16,1,0.001088185078135906,-0.002807351921368717,0.003895536999504623,0.9210901400905914,0.946447865405645,0.6298165651597124,0.0,0.0,0.0,0,5,-0.10016519196204932,-0.0710043878522909
2021-11-17,1,0.0007780518894746624,0.0025332966080304775,-0.001755244718555815,0.9218067960144655,0.9488454985727547,0.6302189553746513,0.0,0.0,0.0,0,5,-0.09946507378944025,-0.06865096641916202
2021-11-18,1,-0.0018644834003124222,-0.007808943737432128,0.005944460337119706,0.9200881025450013,0.9414360174588843,0.6305064405367404,0.0,0.0,0.0,0,5,-0.10114410621076153,-0.07592381862230668
2021-11-19,1,0.012466024435072054,0.023607708262158633,-0.01114168382708658,0.9315579433137463,0.9636611643065421,0.6298162390594015,0.0,0.0,0.0,0,5,-0.08993894667517632,-0.05410849772033244
2021-11-22,1,0.017390059835456828,0.013916700617479627,0.003473359217977201,0.9477577916881674,0.977072148226888,0.6343741399646958,0.0,0.0,0.0,0,5,-0.07411293050393886,-0.040944808866488325
2021-11-23,1,0.0007473572893410552,-0.0019224636798863548,0.00266982096922741,0.9484661053823153,0.9751937625092933,0.640623715063191,0.0,0.0,0.0,0,5,-0.07342096205344428,-0.04278855763844891
2021-11-24,1,-0.0009683212423496901,-0.0017850485366018853,0.0008167272942521953,0.9475476855048249,0.9734529943106228,0.640892096972179,0.0,0.0,0.0,0,5,-0.07431818821860392,-0.04449722652285504
2021-11-25,1,-0.0016038453431088673,-0.004319798827768229,0.0027159534846593614,0.9460279655620545,0.9692478732069123,0.640544028118917,0.0,0.0,0.0,0,5,-0.07580283868163007,-0.048624806283650956
2021-11-26,1,-0.004620364797046417,-0.007304831696895331,0.002684466899848914,0.9416569712529501,0.962167680620562,0.6399665902112637,0.0,0.0,0.0,0,5,-0.0800729667113157,-0.05557444195435002
2021-11-29,1,0.013053434462602542,0.008343468656997421,0.004709965805605121,0.9539488288134533,0.9701954965065956,0.4573656805788774,0.18092970235275443,9.046485117637722e-05,0.0,1,5,-0.06806475947190549,-0.04769465691192887
2021-11-30,1,-0.005205215803021246,-0.008390034876813557,0.003184819073792311,0.9489833192944399,0.9620555224535778,0.46444695204281006,0.0,0.0,0.0,0,5,-0.0729156835132947,-0.05568453195381362
2021-12-01,1,-0.0029899035072397107,0.0017985908743303192,-0.00478849438157003,0.9461459507397695,0.9637858667368618,0.4616446965094407,0.0,0.0,0.0,0,5,-0.0756875761626653,-0.05398609477049687
2021-12-02,1,0.006532976073734487,0.015483792529023432,-0.008950816455288946,0.9523270995982133,0.9787089271398204,0.46003023902730494,0.0,0.0,0.0,0,5,-0.06964906521308034,-0.03933821173235208
2021-12-03,1,0.0033007266684021985,0.006861511811055321,-0.0035607851426531223,0.9554704710528993,0.9854243500029755,0.4635349523480103,0.0,0.0,0.0,0,5,-0.06657823107165617,-0.03274661952572422
2021-12-06,1,-0.012283589865968225,-0.006606803501097436,-0.0056767863648707895,0.943733863657442,0.9789138449573092,0.46529985138813224,0.0,0.0,0.0,0,5,-0.07804400125313848,-0.03913707254628995
2021-12-07,1,-0.012523685295853793,-0.0074541148086821885,-0.005069570487171604,0.9319148377459561,0.9716169087691888,0.45865013163109264,0.0,0.0,0.0,0,5,-0.08959028803806868,-0.04629945512293643
2021-12-08,1,0.01277151782477337,0.012611583364760648,0.00015993446001272282,0.9438168047073994,0.9838705364127425,0.45178445264168293,0.0,0.0,0.0,0,5,-0.07796297417390008,-0.03427178119620167
2021-12-09,1,0.0021979170092503164,0.01244019537097052,-0.010242278361720203,0.945891235716082,0.9961100781054586,0.4586977045565298,0.0,0.0,0.0,0,5,-0.07593641331167833,-0.02225793347902305
2021-12-10,1,0.002807984705700539,-0.0002489200021622562,0.0030569047078627953,0.948547283839229,0.9958621263826627,0.45988483286932036,0.0,0.0,0.0,0,5,-0.07334165689316263,-0.022501313036335624
2021-12-13,1,0.010145965490243603,0.004219424586668019,0.005926540903575583,0.9581712118469261,1.0000640915236532,0.4613972212345418,0.0,0.0,0.0,0,5,-0.06393981332275445,-0.018376831043125486
2021-12-14,1,0.00017018367411125723,-0.014198113427981829,0.014368297102093086,0.9583342769441859,0.9858650681169487,0.46680697922298403,0.0,0.0,0.0,0,5,-0.06378051116099637,-0.03231402813951012
2021-12-15,1,-0.0022568875885059514,-0.0021589336252698654,-9.795396323608596e-05,0.9561714242089108,0.983736650871412,0.4668977045303044,0.0,0.0,0.0,0,5,-0.06589345330547447,-0.03440319792286173
2021-12-16,1,0.0008544091906810269,0.004981567851060298,-0.004127158660379271,0.9569883858616214,0.9886372017453029,0.4656918310553759,0.0,0.0,0.0,0,5,-0.06509534408690343,-0.02959301193654751
2021-12-17,1,-0.008167208707498874,-0.013023768753376741,0.004856560045877867,0.949172461983637,0.9757614194487866,0.4661479591455458,0.0,0.0,0.0,0,5,-0.07273090553335815,-0.042231368145746795
2021-12-20,1,-0.015614371839359209,-0.019090626997386728,0.003476255158027519,0.9343517302225445,0.9571335221516492,0.46175197519052763,0.0,0.0,0.0,0,5,-0.08720962996950621,-0.06051577184627377
2021-12-21,1,-0.004564152363089824,0.001936028794000455,-0.006500181157090279,0.9300872065650921,0.9589865602102379,0.4532142593190763,0.0,0.0,0.0,0,5,-0.09137574429388651,-0.05869690332905875
2021-12-22,1,0.0034971311343598988,-0.004014546723310031,0.0075116778576699295,0.9333398434928407,0.9551366638572475,0.4507072033030034,0.0,0.0,0.0,0,5,-0.08819816611982212,-0.06247580859144075
2021-12-23,1,0.011998361910740885,0.01081629299905229,0.001182068911688594,0.9445383927207821,0.9654677018676647,0.4526214578450541,0.0,0.0,0.0,0,5,-0.07725803772605044,-0.052335272243466235
2021-12-24,1,-0.01094368328413553,-0.016224481756730524,0.005280798472594994,0.9342016637011394,0.9498034887520003,0.459111236977254,0.0,0.0,0.0,0,5,-0.08735623351415833,-0.06771064133044913
2021-12-27,1,-0.005466653602733573,-0.007916897306513682,0.0024502437037801084,0.9290947068105879,0.9422839920701822,0.4531264257845772,0.0,0.0,0.0,0,5,-0.09234534084823043,-0.07509148044299152
2021-12-28,1,0.0032605390607596263,0.004934014056849012,-0.0016734749960893858,0.9321240563932888,0.9469332345326003,0.45012042462277146,0.0,0.0,0.0,0,5,-0.08938589737838576,-0.07052796880619783
